id,member,score_no,score_yes,pred
13772,focal_g3_w4,0.00944357,0.99055636,Yes
13773,focal_g3_w4,0.00502690,0.99497306,Yes
13774,focal_g3_w4,0.02113372,0.97886628,Yes
13775,focal_g3_w4,0.97896475,0.02103522,No
13776,focal_g3_w4,0.77070719,0.22929288,No
13777,focal_g3_w4,0.11430580,0.88569421,Yes
13778,focal_g3_w4,0.00625082,0.99374926,Yes
13779,focal_g3_w4,0.00282189,0.99717808,Yes
13780,focal_g3_w4,0.83834636,0.16165364,No
13781,focal_g3_w4,0.00828951,0.99171048,Yes
13782,focal_g3_w4,0.00739247,0.99260759,Yes
13783,focal_g3_w4,0.98643309,0.01356696,No
13784,focal_g3_w4,0.01028676,0.98971331,Yes
13785,focal_g3_w4,0.00729122,0.99270880,Yes
13786,focal_g3_w4,0.97917545,0.02082454,No
13787,focal_g3_w4,0.01876374,0.98123622,Yes
13788,focal_g3_w4,0.55320483,0.44679511,No
13789,focal_g3_w4,0.01258235,0.98741770,Yes
13790,focal_g3_w4,0.00547566,0.99452436,Yes
13791,focal_g3_w4,0.00412060,0.99587941,Yes
13792,focal_g3_w4,0.00742743,0.99257255,Yes
13793,focal_g3_w4,0.00565647,0.99434352,Yes
13794,focal_g3_w4,0.00293121,0.99706882,Yes
13795,focal_g3_w4,0.01343978,0.98656023,Yes
13796,focal_g3_w4,0.00844266,0.99155736,Yes
13797,focal_g3_w4,0.09223272,0.90776724,Yes
13798,focal_g3_w4,0.00639375,0.99360621,Yes
13799,focal_g3_w4,0.66925400,0.33074594,No
13800,focal_g3_w4,0.02064628,0.97935367,Yes
13801,focal_g3_w4,0.01869788,0.98130208,Yes
13802,focal_g3_w4,0.01236970,0.98763031,Yes
13803,focal_g3_w4,0.01205412,0.98794591,Yes
13804,focal_g3_w4,0.99067199,0.00932800,No
13805,focal_g3_w4,0.26597151,0.73402846,Yes
13806,focal_g3_w4,0.00645417,0.99354583,Yes
13807,focal_g3_w4,0.00360634,0.99639362,Yes
13808,focal_g3_w4,0.02303576,0.97696429,Yes
13809,focal_g3_w4,0.00321716,0.99678278,Yes
13810,focal_g3_w4,0.98862308,0.01137696,No
13811,focal_g3_w4,0.90655702,0.09344301,No
13812,focal_g3_w4,0.83023942,0.16976053,No
13813,focal_g3_w4,0.84374082,0.15625922,No
13814,focal_g3_w4,0.00534026,0.99465972,Yes
13815,focal_g3_w4,0.00579390,0.99420607,Yes
13816,focal_g3_w4,0.00674050,0.99325949,Yes
13817,focal_g3_w4,0.03310823,0.96689177,Yes
13818,focal_g3_w4,0.02319532,0.97680467,Yes
13819,focal_g3_w4,0.74989063,0.25010934,No
13820,focal_g3_w4,0.00999623,0.99000376,Yes
13821,focal_g3_w4,0.00573352,0.99426645,Yes
13822,focal_g3_w4,0.62867814,0.37132189,No
13823,focal_g3_w4,0.01465781,0.98534214,Yes
13824,focal_g3_w4,0.03367856,0.96632141,Yes
13825,focal_g3_w4,0.07680810,0.92319191,Yes
13826,focal_g3_w4,0.00857222,0.99142778,Yes
13827,focal_g3_w4,0.00526959,0.99473035,Yes
13828,focal_g3_w4,0.03142690,0.96857309,Yes
13829,focal_g3_w4,0.10233282,0.89766717,Yes
13830,focal_g3_w4,0.99334234,0.00665765,No
13831,focal_g3_w4,0.10495274,0.89504719,Yes
13832,focal_g3_w4,0.88629186,0.11370812,No
13833,focal_g3_w4,0.01872659,0.98127341,Yes
13834,focal_g3_w4,0.06523589,0.93476415,Yes
13835,focal_g3_w4,0.01669766,0.98330230,Yes
13836,focal_g3_w4,0.02087273,0.97912723,Yes
13837,focal_g3_w4,0.03858468,0.96141529,Yes
13838,focal_g3_w4,0.00443686,0.99556315,Yes
13839,focal_g3_w4,0.00569596,0.99430400,Yes
13840,focal_g3_w4,0.03185806,0.96814191,Yes
13841,focal_g3_w4,0.01559210,0.98440784,Yes
13842,focal_g3_w4,0.04838571,0.95161426,Yes
13843,focal_g3_w4,0.00556340,0.99443662,Yes
13844,focal_g3_w4,0.06532975,0.93467033,Yes
13845,focal_g3_w4,0.01076368,0.98923630,Yes
13846,focal_g3_w4,0.52345318,0.47654688,No
13847,focal_g3_w4,0.97804469,0.02195537,No
13848,focal_g3_w4,0.40267187,0.59732819,Yes
13849,focal_g3_w4,0.00890253,0.99109745,Yes
13850,focal_g3_w4,0.06809245,0.93190759,Yes
13851,focal_g3_w4,0.01295253,0.98704755,Yes
13852,focal_g3_w4,0.10229175,0.89770830,Yes
13853,focal_g3_w4,0.00882041,0.99117965,Yes
13854,focal_g3_w4,0.01916046,0.98083961,Yes
13855,focal_g3_w4,0.15859988,0.84140015,Yes
13856,focal_g3_w4,0.10872205,0.89127791,Yes
13857,focal_g3_w4,0.02570929,0.97429073,Yes
13858,focal_g3_w4,0.01348743,0.98651254,Yes
13859,focal_g3_w4,0.95693225,0.04306778,No
13860,focal_g3_w4,0.98381108,0.01618894,No
13861,focal_g3_w4,0.01062021,0.98937982,Yes
13862,focal_g3_w4,0.00868248,0.99131751,Yes
13863,focal_g3_w4,0.93641394,0.06358606,No
13864,focal_g3_w4,0.01894931,0.98105067,Yes
13865,focal_g3_w4,0.02606287,0.97393709,Yes
13866,focal_g3_w4,0.89734250,0.10265753,No
13867,focal_g3_w4,0.00377629,0.99622369,Yes
13868,focal_g3_w4,0.98127007,0.01872997,No
13869,focal_g3_w4,0.00330575,0.99669421,Yes
13870,focal_g3_w4,0.00713716,0.99286288,Yes
13871,focal_g3_w4,0.01046954,0.98953044,Yes
13872,focal_g3_w4,0.97814935,0.02185059,No
13873,focal_g3_w4,0.00486015,0.99513984,Yes
13874,focal_g3_w4,0.13504626,0.86495376,Yes
13875,focal_g3_w4,0.49558982,0.50441015,Yes
13876,focal_g3_w4,0.08606362,0.91393638,Yes
13877,focal_g3_w4,0.02646582,0.97353417,Yes
13878,focal_g3_w4,0.00372977,0.99627018,Yes
13879,focal_g3_w4,0.04203259,0.95796740,Yes
13880,focal_g3_w4,0.09248824,0.90751171,Yes
13881,focal_g3_w4,0.10819153,0.89180845,Yes
13882,focal_g3_w4,0.01944343,0.98055661,Yes
13883,focal_g3_w4,0.01154060,0.98845941,Yes
13884,focal_g3_w4,0.01141352,0.98858649,Yes
13885,focal_g3_w4,0.04973963,0.95026040,Yes
13886,focal_g3_w4,0.01113316,0.98886687,Yes
13887,focal_g3_w4,0.52389592,0.47610408,No
13888,focal_g3_w4,0.03390112,0.96609890,Yes
13889,focal_g3_w4,0.00474939,0.99525058,Yes
13890,focal_g3_w4,0.22145228,0.77854770,Yes
13891,focal_g3_w4,0.01395167,0.98604834,Yes
13892,focal_g3_w4,0.04725568,0.95274431,Yes
13893,focal_g3_w4,0.89842033,0.10157970,No
13894,focal_g3_w4,0.00378034,0.99621969,Yes
13895,focal_g3_w4,0.01572072,0.98427933,Yes
13896,focal_g3_w4,0.00539230,0.99460769,Yes
13897,focal_g3_w4,0.79735422,0.20264582,No
13898,focal_g3_w4,0.01190915,0.98809087,Yes
13899,focal_g3_w4,0.91478133,0.08521864,No
13900,focal_g3_w4,0.34782785,0.65217215,Yes
13901,focal_g3_w4,0.12739541,0.87260461,Yes
13902,focal_g3_w4,0.82427883,0.17572117,No
13903,focal_g3_w4,0.01506099,0.98493898,Yes
13904,focal_g3_w4,0.00696434,0.99303561,Yes
13905,focal_g3_w4,0.00414524,0.99585468,Yes
13906,focal_g3_w4,0.00414906,0.99585092,Yes
13907,focal_g3_w4,0.10223538,0.89776456,Yes
13908,focal_g3_w4,0.08885702,0.91114295,Yes
13909,focal_g3_w4,0.01679298,0.98320699,Yes
13910,focal_g3_w4,0.00326018,0.99673980,Yes
13911,focal_g3_w4,0.00879314,0.99120682,Yes
13912,focal_g3_w4,0.03042683,0.96957314,Yes
13913,focal_g3_w4,0.00395448,0.99604553,Yes
13914,focal_g3_w4,0.01626667,0.98373336,Yes
13915,focal_g3_w4,0.05197698,0.94802302,Yes
13916,focal_g3_w4,0.01133662,0.98866338,Yes
13917,focal_g3_w4,0.08527557,0.91472441,Yes
13918,focal_g3_w4,0.00715919,0.99284077,Yes
13919,focal_g3_w4,0.36441615,0.63558382,Yes
13920,focal_g3_w4,0.00352895,0.99647105,Yes
13921,focal_g3_w4,0.03188649,0.96811354,Yes
13922,focal_g3_w4,0.02765520,0.97234476,Yes
13923,focal_g3_w4,0.69924635,0.30075362,No
13924,focal_g3_w4,0.00940824,0.99059170,Yes
13925,focal_g3_w4,0.87652308,0.12347693,No
13926,focal_g3_w4,0.00363941,0.99636060,Yes
13927,focal_g3_w4,0.01493969,0.98506027,Yes
13928,focal_g3_w4,0.01460379,0.98539621,Yes
13929,focal_g3_w4,0.05154914,0.94845086,Yes
13930,focal_g3_w4,0.05691128,0.94308871,Yes
13931,focal_g3_w4,0.00492728,0.99507266,Yes
13932,focal_g3_w4,0.70263684,0.29736313,No
13933,focal_g3_w4,0.95510793,0.04489200,No
13934,focal_g3_w4,0.02458329,0.97541672,Yes
13935,focal_g3_w4,0.00511902,0.99488103,Yes
13936,focal_g3_w4,0.99021834,0.00978168,No
13937,focal_g3_w4,0.05373834,0.94626170,Yes
13938,focal_g3_w4,0.31238267,0.68761730,Yes
13939,focal_g3_w4,0.04160759,0.95839244,Yes
13940,focal_g3_w4,0.00254301,0.99745697,Yes
13941,focal_g3_w4,0.97923422,0.02076576,No
13942,focal_g3_w4,0.00569497,0.99430507,Yes
13943,focal_g3_w4,0.00565631,0.99434376,Yes
13944,focal_g3_w4,0.12713040,0.87286961,Yes
13945,focal_g3_w4,0.01054851,0.98945147,Yes
13946,focal_g3_w4,0.02533260,0.97466743,Yes
13947,focal_g3_w4,0.17048140,0.82951862,Yes
13948,focal_g3_w4,0.06699786,0.93300211,Yes
13949,focal_g3_w4,0.11972531,0.88027471,Yes
13950,focal_g3_w4,0.00960971,0.99039030,Yes
13951,focal_g3_w4,0.00886715,0.99113280,Yes
13952,focal_g3_w4,0.01196834,0.98803163,Yes
13953,focal_g3_w4,0.03357301,0.96642703,Yes
13954,focal_g3_w4,0.00447617,0.99552381,Yes
13955,focal_g3_w4,0.94597131,0.05402871,No
13956,focal_g3_w4,0.00679538,0.99320459,Yes
13957,focal_g3_w4,0.00748209,0.99251795,Yes
13958,focal_g3_w4,0.60751402,0.39248604,No
13959,focal_g3_w4,0.00301540,0.99698454,Yes
13960,focal_g3_w4,0.18386766,0.81613231,Yes
13961,focal_g3_w4,0.02354412,0.97645581,Yes
13962,focal_g3_w4,0.00717027,0.99282974,Yes
13963,focal_g3_w4,0.02601395,0.97398609,Yes
13964,focal_g3_w4,0.32726714,0.67273289,Yes
13965,focal_g3_w4,0.74424386,0.25575608,No
13966,focal_g3_w4,0.00465802,0.99534202,Yes
13967,focal_g3_w4,0.74311155,0.25688842,No
13968,focal_g3_w4,0.97501606,0.02498401,No
13969,focal_g3_w4,0.02471521,0.97528481,Yes
13970,focal_g3_w4,0.87096155,0.12903842,No
13971,focal_g3_w4,0.04662034,0.95337963,Yes
13972,focal_g3_w4,0.45508626,0.54491371,Yes
13973,focal_g3_w4,0.00945773,0.99054223,Yes
13974,focal_g3_w4,0.25387621,0.74612379,Yes
13975,focal_g3_w4,0.00500780,0.99499220,Yes
13976,focal_g3_w4,0.01379597,0.98620403,Yes
13977,focal_g3_w4,0.99150473,0.00849527,No
13978,focal_g3_w4,0.98903233,0.01096768,No
13979,focal_g3_w4,0.50058311,0.49941689,No
13980,focal_g3_w4,0.97394603,0.02605396,No
13981,focal_g3_w4,0.01157376,0.98842621,Yes
13982,focal_g3_w4,0.00988370,0.99011630,Yes
13983,focal_g3_w4,0.01164799,0.98835200,Yes
13984,focal_g3_w4,0.00475140,0.99524862,Yes
13985,focal_g3_w4,0.00415329,0.99584669,Yes
13986,focal_g3_w4,0.02512779,0.97487223,Yes
13987,focal_g3_w4,0.01437211,0.98562789,Yes
13988,focal_g3_w4,0.04023179,0.95976818,Yes
13989,focal_g3_w4,0.11512514,0.88487482,Yes
13990,focal_g3_w4,0.28678986,0.71321017,Yes
13991,focal_g3_w4,0.02090953,0.97909045,Yes
13992,focal_g3_w4,0.03455062,0.96544933,Yes
13993,focal_g3_w4,0.98147869,0.01852138,No
13994,focal_g3_w4,0.02549872,0.97450125,Yes
13995,focal_g3_w4,0.04496573,0.95503432,Yes
13996,focal_g3_w4,0.02684692,0.97315311,Yes
13997,focal_g3_w4,0.15255159,0.84744841,Yes
13998,focal_g3_w4,0.00324120,0.99675876,Yes
13999,focal_g3_w4,0.00776952,0.99223047,Yes
14000,focal_g3_w4,0.00296467,0.99703538,Yes
12001,focal_g3_w4,0.00749591,0.99250412,Yes
12002,focal_g3_w4,0.01187897,0.98812103,Yes
12003,focal_g3_w4,0.08656393,0.91343611,Yes
12004,focal_g3_w4,0.01681015,0.98318982,Yes
12005,focal_g3_w4,0.01373047,0.98626953,Yes
12006,focal_g3_w4,0.00416635,0.99583364,Yes
12007,focal_g3_w4,0.04568243,0.95431757,Yes
12008,focal_g3_w4,0.00720992,0.99279010,Yes
12009,focal_g3_w4,0.16391602,0.83608401,Yes
12010,focal_g3_w4,0.01702660,0.98297334,Yes
12011,focal_g3_w4,0.22630554,0.77369446,Yes
12012,focal_g3_w4,0.03614856,0.96385139,Yes
12013,focal_g3_w4,0.94126898,0.05873099,No
12014,focal_g3_w4,0.46655527,0.53344476,Yes
12015,focal_g3_w4,0.18200600,0.81799400,Yes
12016,focal_g3_w4,0.08542526,0.91457480,Yes
12017,focal_g3_w4,0.36065152,0.63934851,Yes
12018,focal_g3_w4,0.87842000,0.12158000,No
12019,focal_g3_w4,0.00766166,0.99233830,Yes
12020,focal_g3_w4,0.05544886,0.94455117,Yes
12021,focal_g3_w4,0.04112108,0.95887887,Yes
12022,focal_g3_w4,0.08372041,0.91627955,Yes
12023,focal_g3_w4,0.00436223,0.99563783,Yes
12024,focal_g3_w4,0.31596762,0.68403238,Yes
12025,focal_g3_w4,0.09380674,0.90619320,Yes
12026,focal_g3_w4,0.01360275,0.98639721,Yes
12027,focal_g3_w4,0.72229064,0.27770942,No
12028,focal_g3_w4,0.00748652,0.99251348,Yes
12029,focal_g3_w4,0.16415094,0.83584905,Yes
12030,focal_g3_w4,0.78222054,0.21777946,No
12031,focal_g3_w4,0.01113063,0.98886943,Yes
12032,focal_g3_w4,0.04364755,0.95635241,Yes
12033,focal_g3_w4,0.00902231,0.99097764,Yes
12034,focal_g3_w4,0.00652638,0.99347359,Yes
12035,focal_g3_w4,0.09668501,0.90331507,Yes
12036,focal_g3_w4,0.96716332,0.03283667,No
12037,focal_g3_w4,0.01356105,0.98643899,Yes
12038,focal_g3_w4,0.02789865,0.97210139,Yes
12039,focal_g3_w4,0.05133571,0.94866431,Yes
12040,focal_g3_w4,0.16946529,0.83053470,Yes
12041,focal_g3_w4,0.05726581,0.94273418,Yes
12042,focal_g3_w4,0.05344995,0.94655007,Yes
12043,focal_g3_w4,0.93872869,0.06127129,No
12044,focal_g3_w4,0.02967414,0.97032589,Yes
12045,focal_g3_w4,0.06574599,0.93425405,Yes
12046,focal_g3_w4,0.01534835,0.98465168,Yes
12047,focal_g3_w4,0.00889639,0.99110365,Yes
12048,focal_g3_w4,0.07003287,0.92996716,Yes
12049,focal_g3_w4,0.00614937,0.99385059,Yes
12050,focal_g3_w4,0.10932571,0.89067423,Yes
12051,focal_g3_w4,0.03166703,0.96833301,Yes
12052,focal_g3_w4,0.92768663,0.07231334,No
12053,focal_g3_w4,0.19229908,0.80770093,Yes
12054,focal_g3_w4,0.92846107,0.07153889,No
12055,focal_g3_w4,0.02613617,0.97386384,Yes
12056,focal_g3_w4,0.02095789,0.97904211,Yes
12057,focal_g3_w4,0.80243182,0.19756818,No
12058,focal_g3_w4,0.01057492,0.98942506,Yes
12059,focal_g3_w4,0.59064275,0.40935725,No
12060,focal_g3_w4,0.01729768,0.98270226,Yes
12061,focal_g3_w4,0.36400846,0.63599157,Yes
12062,focal_g3_w4,0.36756730,0.63243270,Yes
12063,focal_g3_w4,0.90699726,0.09300272,No
12064,focal_g3_w4,0.01208024,0.98791969,Yes
12065,focal_g3_w4,0.05667483,0.94332522,Yes
12066,focal_g3_w4,0.65396100,0.34603903,No
12067,focal_g3_w4,0.02147396,0.97852600,Yes
12068,focal_g3_w4,0.32043368,0.67956632,Yes
12069,focal_g3_w4,0.02206117,0.97793889,Yes
12070,focal_g3_w4,0.00441176,0.99558818,Yes
12071,focal_g3_w4,0.05850123,0.94149876,Yes
12072,focal_g3_w4,0.04091055,0.95908946,Yes
12073,focal_g3_w4,0.06312591,0.93687415,Yes
12074,focal_g3_w4,0.00629652,0.99370342,Yes
12075,focal_g3_w4,0.12838858,0.87161142,Yes
12076,focal_g3_w4,0.61873788,0.38126212,No
12077,focal_g3_w4,0.16442041,0.83557957,Yes
12078,focal_g3_w4,0.46665457,0.53334546,Yes
12079,focal_g3_w4,0.38991722,0.61008281,Yes
12080,focal_g3_w4,0.49923310,0.50076693,Yes
12081,focal_g3_w4,0.03844253,0.96155745,Yes
12082,focal_g3_w4,0.00417245,0.99582750,Yes
12083,focal_g3_w4,0.48950428,0.51049566,Yes
12084,focal_g3_w4,0.97289580,0.02710419,No
12085,focal_g3_w4,0.01139492,0.98860514,Yes
12086,focal_g3_w4,0.85476142,0.14523853,No
12087,focal_g3_w4,0.02520471,0.97479534,Yes
12088,focal_g3_w4,0.41169798,0.58830202,Yes
12089,focal_g3_w4,0.91179216,0.08820783,No
12090,focal_g3_w4,0.07394759,0.92605245,Yes
12091,focal_g3_w4,0.35734317,0.64265686,Yes
12092,focal_g3_w4,0.56737113,0.43262890,No
12093,focal_g3_w4,0.02416020,0.97583985,Yes
12094,focal_g3_w4,0.00905710,0.99094290,Yes
12095,focal_g3_w4,0.14947657,0.85052341,Yes
12096,focal_g3_w4,0.00574002,0.99425995,Yes
12097,focal_g3_w4,0.39924088,0.60075909,Yes
12098,focal_g3_w4,0.06565385,0.93434614,Yes
12099,focal_g3_w4,0.27189803,0.72810197,Yes
12100,focal_g3_w4,0.09137931,0.90862072,Yes
12101,focal_g3_w4,0.03649955,0.96350050,Yes
12102,focal_g3_w4,0.01594245,0.98405749,Yes
12103,focal_g3_w4,0.03442285,0.96557719,Yes
12104,focal_g3_w4,0.63789499,0.36210501,No
12105,focal_g3_w4,0.57937807,0.42062190,No
12106,focal_g3_w4,0.01506439,0.98493564,Yes
12107,focal_g3_w4,0.27909845,0.72090155,Yes
12108,focal_g3_w4,0.01111545,0.98888457,Yes
12109,focal_g3_w4,0.13325194,0.86674809,Yes
12110,focal_g3_w4,0.86738217,0.13261786,No
12111,focal_g3_w4,0.62063956,0.37936041,No
12112,focal_g3_w4,0.00827897,0.99172103,Yes
12113,focal_g3_w4,0.00827482,0.99172521,Yes
12114,focal_g3_w4,0.05055792,0.94944215,Yes
12115,focal_g3_w4,0.40569752,0.59430248,Yes
12116,focal_g3_w4,0.01954749,0.98045254,Yes
12117,focal_g3_w4,0.59880185,0.40119815,No
12118,focal_g3_w4,0.23073080,0.76926917,Yes
12119,focal_g3_w4,0.01544254,0.98455751,Yes
12120,focal_g3_w4,0.01308376,0.98691618,Yes
12121,focal_g3_w4,0.01180393,0.98819613,Yes
12122,focal_g3_w4,0.30597818,0.69402182,Yes
12123,focal_g3_w4,0.00632448,0.99367553,Yes
12124,focal_g3_w4,0.08275815,0.91724187,Yes
12125,focal_g3_w4,0.02165675,0.97834331,Yes
12126,focal_g3_w4,0.02611016,0.97388983,Yes
12127,focal_g3_w4,0.09712096,0.90287906,Yes
12128,focal_g3_w4,0.02745665,0.97254330,Yes
12129,focal_g3_w4,0.95099038,0.04900964,No
12130,focal_g3_w4,0.02406084,0.97593915,Yes
12131,focal_g3_w4,0.14284608,0.85715389,Yes
12132,focal_g3_w4,0.96014565,0.03985438,No
12133,focal_g3_w4,0.82413286,0.17586716,No
12134,focal_g3_w4,0.01096232,0.98903769,Yes
12135,focal_g3_w4,0.01500422,0.98499578,Yes
12136,focal_g3_w4,0.05901201,0.94098800,Yes
12137,focal_g3_w4,0.50520056,0.49479944,No
12138,focal_g3_w4,0.01028206,0.98971796,Yes
12139,focal_g3_w4,0.02348457,0.97651541,Yes
12140,focal_g3_w4,0.09007531,0.90992463,Yes
12141,focal_g3_w4,0.93752176,0.06247828,No
12142,focal_g3_w4,0.06564263,0.93435735,Yes
12143,focal_g3_w4,0.00933651,0.99066353,Yes
12144,focal_g3_w4,0.01196644,0.98803353,Yes
12145,focal_g3_w4,0.01900304,0.98099697,Yes
12146,focal_g3_w4,0.00868722,0.99131280,Yes
12147,focal_g3_w4,0.04326455,0.95673549,Yes
12148,focal_g3_w4,0.19260739,0.80739260,Yes
12149,focal_g3_w4,0.06986167,0.93013835,Yes
12150,focal_g3_w4,0.90515107,0.09484897,No
12151,focal_g3_w4,0.87911975,0.12088029,No
12152,focal_g3_w4,0.89112085,0.10887915,No
12153,focal_g3_w4,0.46224365,0.53775638,Yes
12154,focal_g3_w4,0.02789652,0.97210354,Yes
12155,focal_g3_w4,0.01059715,0.98940289,Yes
12156,focal_g3_w4,0.97987330,0.02012668,No
12157,focal_g3_w4,0.02134263,0.97865742,Yes
12158,focal_g3_w4,0.14215188,0.85784817,Yes
12159,focal_g3_w4,0.01860023,0.98139977,Yes
12160,focal_g3_w4,0.11533653,0.88466346,Yes
12161,focal_g3_w4,0.02940641,0.97059351,Yes
12162,focal_g3_w4,0.01566735,0.98433268,Yes
12163,focal_g3_w4,0.76560384,0.23439620,No
12164,focal_g3_w4,0.05021149,0.94978851,Yes
12165,focal_g3_w4,0.40127602,0.59872401,Yes
12166,focal_g3_w4,0.01099212,0.98900795,Yes
12167,focal_g3_w4,0.01730266,0.98269731,Yes
12168,focal_g3_w4,0.09829741,0.90170264,Yes
12169,focal_g3_w4,0.04907659,0.95092344,Yes
12170,focal_g3_w4,0.02410730,0.97589272,Yes
12171,focal_g3_w4,0.32177061,0.67822939,Yes
12172,focal_g3_w4,0.02458811,0.97541195,Yes
12173,focal_g3_w4,0.14926991,0.85073012,Yes
12174,focal_g3_w4,0.02937732,0.97062260,Yes
12175,focal_g3_w4,0.01181108,0.98818886,Yes
12176,focal_g3_w4,0.23499042,0.76500958,Yes
12177,focal_g3_w4,0.04457377,0.95542622,Yes
12178,focal_g3_w4,0.01428222,0.98571777,Yes
12179,focal_g3_w4,0.10296976,0.89703023,Yes
12180,focal_g3_w4,0.01518115,0.98481882,Yes
12181,focal_g3_w4,0.01933966,0.98066038,Yes
12182,focal_g3_w4,0.05440728,0.94559270,Yes
12183,focal_g3_w4,0.01387278,0.98612726,Yes
12184,focal_g3_w4,0.04069868,0.95930135,Yes
12185,focal_g3_w4,0.00519108,0.99480891,Yes
12186,focal_g3_w4,0.01093312,0.98906696,Yes
12187,focal_g3_w4,0.90230209,0.09769792,No
12188,focal_g3_w4,0.17430265,0.82569736,Yes
12189,focal_g3_w4,0.00518297,0.99481708,Yes
12190,focal_g3_w4,0.01806854,0.98193145,Yes
12191,focal_g3_w4,0.08138580,0.91861427,Yes
12192,focal_g3_w4,0.07817809,0.92182189,Yes
12193,focal_g3_w4,0.15004969,0.84995037,Yes
12194,focal_g3_w4,0.04045930,0.95954072,Yes
12195,focal_g3_w4,0.02375573,0.97624421,Yes
12196,focal_g3_w4,0.21072429,0.78927565,Yes
12197,focal_g3_w4,0.71224087,0.28775916,No
12198,focal_g3_w4,0.15744787,0.84255213,Yes
12199,focal_g3_w4,0.06535191,0.93464810,Yes
12200,focal_g3_w4,0.05274029,0.94725972,Yes
12201,focal_g3_w4,0.26908696,0.73091304,Yes
12202,focal_g3_w4,0.01692672,0.98307335,Yes
12203,focal_g3_w4,0.01010940,0.98989058,Yes
12204,focal_g3_w4,0.00810786,0.99189210,Yes
12205,focal_g3_w4,0.33272633,0.66727370,Yes
12206,focal_g3_w4,0.05491377,0.94508624,Yes
12207,focal_g3_w4,0.00590942,0.99409050,Yes
12208,focal_g3_w4,0.02971971,0.97028035,Yes
12209,focal_g3_w4,0.02600382,0.97399616,Yes
12210,focal_g3_w4,0.04538116,0.95461881,Yes
12211,focal_g3_w4,0.00994080,0.99005920,Yes
12212,focal_g3_w4,0.01236623,0.98763382,Yes
12213,focal_g3_w4,0.03521028,0.96478969,Yes
12214,focal_g3_w4,0.04232493,0.95767504,Yes
12215,focal_g3_w4,0.87636995,0.12363005,No
12216,focal_g3_w4,0.00361812,0.99638188,Yes
12217,focal_g3_w4,0.13780966,0.86219037,Yes
12218,focal_g3_w4,0.10521892,0.89478111,Yes
12219,focal_g3_w4,0.07328957,0.92671043,Yes
12220,focal_g3_w4,0.10858060,0.89141941,Yes
12221,focal_g3_w4,0.09453509,0.90546489,Yes
12222,focal_g3_w4,0.18232362,0.81767637,Yes
12223,focal_g3_w4,0.34411776,0.65588224,Yes
12224,focal_g3_w4,0.36361182,0.63638818,Yes
12225,focal_g3_w4,0.09714488,0.90285516,Yes
12226,focal_g3_w4,0.95551395,0.04448602,No
12227,focal_g3_w4,0.09276054,0.90723944,Yes
12228,focal_g3_w4,0.09185686,0.90814310,Yes
12229,focal_g3_w4,0.09059647,0.90940350,Yes
12230,focal_g3_w4,0.97106522,0.02893476,No
12231,focal_g3_w4,0.06731994,0.93268001,Yes
12232,focal_g3_w4,0.01219514,0.98780489,Yes
12233,focal_g3_w4,0.25583416,0.74416584,Yes
12234,focal_g3_w4,0.19189842,0.80810153,Yes
12235,focal_g3_w4,0.08397934,0.91602069,Yes
12236,focal_g3_w4,0.03108673,0.96891326,Yes
12237,focal_g3_w4,0.03588193,0.96411806,Yes
12238,focal_g3_w4,0.02519829,0.97480166,Yes
12239,focal_g3_w4,0.03544894,0.96455109,Yes
12240,focal_g3_w4,0.01010364,0.98989630,Yes
12241,focal_g3_w4,0.31062099,0.68937904,Yes
12242,focal_g3_w4,0.04456496,0.95543504,Yes
12243,focal_g3_w4,0.01149934,0.98850060,Yes
12244,focal_g3_w4,0.09397010,0.90602988,Yes
12245,focal_g3_w4,0.00646372,0.99353629,Yes
12246,focal_g3_w4,0.37307715,0.62692291,Yes
12247,focal_g3_w4,0.00864013,0.99135989,Yes
12248,focal_g3_w4,0.57045120,0.42954883,No
12249,focal_g3_w4,0.01442756,0.98557240,Yes
12250,focal_g3_w4,0.00432170,0.99567837,Yes
12251,focal_g3_w4,0.01114770,0.98885226,Yes
12252,focal_g3_w4,0.06532286,0.93467718,Yes
12253,focal_g3_w4,0.21858969,0.78141028,Yes
12254,focal_g3_w4,0.10952707,0.89047295,Yes
12255,focal_g3_w4,0.26840720,0.73159277,Yes
12256,focal_g3_w4,0.01947257,0.98052740,Yes
12257,focal_g3_w4,0.02905618,0.97094381,Yes
12258,focal_g3_w4,0.01312203,0.98687798,Yes
12259,focal_g3_w4,0.20953900,0.79046100,Yes
12260,focal_g3_w4,0.36454478,0.63545519,Yes
12261,focal_g3_w4,0.19277805,0.80722189,Yes
12262,focal_g3_w4,0.00901695,0.99098301,Yes
12263,focal_g3_w4,0.82591420,0.17408583,No
12264,focal_g3_w4,0.62998396,0.37001601,No
12265,focal_g3_w4,0.24519174,0.75480825,Yes
12266,focal_g3_w4,0.47856843,0.52143151,Yes
12267,focal_g3_w4,0.03250045,0.96749955,Yes
12268,focal_g3_w4,0.01816563,0.98183435,Yes
12269,focal_g3_w4,0.47285107,0.52714890,Yes
12270,focal_g3_w4,0.00774226,0.99225771,Yes
