id,promise_status,score_yes,score_no,model_family,mode,finetune_path,prompt_id,prompt_path,run_id,source,raw_prediction
12489,Yes,0.97309608,0.02690390,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12490,No,0.44135100,0.55864899,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12491,Yes,0.97468225,0.02531779,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12492,Yes,0.91774035,0.08225967,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12493,Yes,0.97878411,0.02121587,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12494,Yes,0.92293816,0.07706185,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12495,Yes,0.97722998,0.02277001,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12496,Yes,0.98456980,0.01543020,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12497,Yes,0.92766027,0.07233972,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12498,Yes,0.96749009,0.03250991,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12499,Yes,0.98392492,0.01607507,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12500,No,0.36087825,0.63912175,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12501,Yes,0.98815893,0.01184109,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12502,Yes,0.94570273,0.05429724,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12503,Yes,0.95034734,0.04965266,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12504,Yes,0.91363422,0.08636579,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12505,Yes,0.91289235,0.08710767,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12506,No,0.26547579,0.73452418,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12507,Yes,0.50735327,0.49264674,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12508,Yes,0.64491920,0.35508081,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12509,Yes,0.94427741,0.05572261,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12510,Yes,0.98730226,0.01269774,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12511,Yes,0.97490190,0.02509806,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12512,Yes,0.73357335,0.26642666,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12513,No,0.06801033,0.93198969,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12514,Yes,0.90275187,0.09724811,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12515,Yes,0.77214764,0.22785234,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12516,Yes,0.89730847,0.10269155,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12517,No,0.03782219,0.96217778,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12518,Yes,0.90622109,0.09377891,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12519,Yes,0.79580265,0.20419736,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12520,Yes,0.98960689,0.01039311,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12521,Yes,0.98273736,0.01726264,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12522,Yes,0.92753040,0.07246960,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12523,Yes,0.60062751,0.39937250,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12524,Yes,0.97372086,0.02627912,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12525,Yes,0.76670979,0.23329020,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12526,No,0.43129624,0.56870377,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12527,No,0.22901031,0.77098971,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12528,Yes,0.97875068,0.02124932,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12529,No,0.13326424,0.86673576,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12530,No,0.07322066,0.92677934,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12531,Yes,0.87744979,0.12255020,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12532,Yes,0.91739460,0.08260540,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12533,Yes,0.91498216,0.08501785,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
