id,member,Clear,Not Clear,Misleading,pred
13584,ensemble_mt_st123_w1_8_30_mlval_seed123,0.84725583,0.14780039,0.00494381,Clear
13585,ensemble_mt_st123_w1_8_30_mlval_seed123,0.50260156,0.49435973,0.00303869,Clear
13586,ensemble_mt_st123_w1_8_30_mlval_seed123,0.51450062,0.48119569,0.00430367,Clear
13587,ensemble_mt_st123_w1_8_30_mlval_seed123,0.37255776,0.62488347,0.00255876,Not Clear
13588,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95886660,0.03955060,0.00158277,Clear
13589,ensemble_mt_st123_w1_8_30_mlval_seed123,0.82857078,0.16872889,0.00270034,Clear
13590,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91813093,0.07850934,0.00335963,Clear
13591,ensemble_mt_st123_w1_8_30_mlval_seed123,0.55255622,0.44368294,0.00376086,Clear
13592,ensemble_mt_st123_w1_8_30_mlval_seed123,0.82040763,0.17532167,0.00427078,Clear
13593,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98484671,0.01273997,0.00241330,Clear
13594,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86099684,0.13648136,0.00252187,Clear
13595,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90305722,0.09424601,0.00269673,Clear
13596,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94466519,0.05396875,0.00136608,Clear
13597,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97318971,0.02533254,0.00147779,Clear
13598,ensemble_mt_st123_w1_8_30_mlval_seed123,0.79186952,0.20425303,0.00387745,Clear
13599,ensemble_mt_st123_w1_8_30_mlval_seed123,0.61933982,0.37547982,0.00518038,Clear
13600,ensemble_mt_st123_w1_8_30_mlval_seed123,0.80135369,0.19606583,0.00258048,Clear
13601,ensemble_mt_st123_w1_8_30_mlval_seed123,0.64322829,0.35272968,0.00404198,Clear
13602,ensemble_mt_st123_w1_8_30_mlval_seed123,0.54446334,0.45293307,0.00260359,Clear
13603,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96562219,0.03306087,0.00131700,Clear
13604,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92852914,0.06761901,0.00385190,Clear
13605,ensemble_mt_st123_w1_8_30_mlval_seed123,0.82749897,0.17032035,0.00218069,Clear
13606,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96666390,0.03179783,0.00153823,Clear
13607,ensemble_mt_st123_w1_8_30_mlval_seed123,0.62779820,0.36911884,0.00308301,Clear
13608,ensemble_mt_st123_w1_8_30_mlval_seed123,0.12382111,0.87292367,0.00325525,Not Clear
13609,ensemble_mt_st123_w1_8_30_mlval_seed123,0.63995582,0.35676721,0.00327697,Clear
13610,ensemble_mt_st123_w1_8_30_mlval_seed123,0.67222035,0.32458645,0.00319324,Clear
13611,ensemble_mt_st123_w1_8_30_mlval_seed123,0.19914097,0.79830569,0.00255340,Not Clear
13612,ensemble_mt_st123_w1_8_30_mlval_seed123,0.85568643,0.14228016,0.00203342,Clear
13613,ensemble_mt_st123_w1_8_30_mlval_seed123,0.47876626,0.51819140,0.00304232,Not Clear
13614,ensemble_mt_st123_w1_8_30_mlval_seed123,0.08642326,0.91084272,0.00273408,Not Clear
13615,ensemble_mt_st123_w1_8_30_mlval_seed123,0.73874646,0.25668809,0.00456544,Clear
13616,ensemble_mt_st123_w1_8_30_mlval_seed123,0.71686429,0.28077796,0.00235775,Clear
13617,ensemble_mt_st123_w1_8_30_mlval_seed123,0.61262488,0.38345915,0.00391594,Clear
13618,ensemble_mt_st123_w1_8_30_mlval_seed123,0.84890789,0.14819342,0.00289873,Clear
13619,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91021395,0.08723185,0.00255420,Clear
13620,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97609317,0.02268780,0.00121912,Clear
13621,ensemble_mt_st123_w1_8_30_mlval_seed123,0.84465921,0.15129074,0.00405001,Clear
13622,ensemble_mt_st123_w1_8_30_mlval_seed123,0.81017017,0.18666841,0.00316145,Clear
13623,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92429554,0.07305408,0.00265043,Clear
13624,ensemble_mt_st123_w1_8_30_mlval_seed123,0.36185014,0.63342869,0.00472116,Not Clear
13625,ensemble_mt_st123_w1_8_30_mlval_seed123,0.48892274,0.50433677,0.00674054,Not Clear
13626,ensemble_mt_st123_w1_8_30_mlval_seed123,0.70701009,0.28933397,0.00365587,Clear
13627,ensemble_mt_st123_w1_8_30_mlval_seed123,0.07797293,0.91932994,0.00269711,Not Clear
13628,ensemble_mt_st123_w1_8_30_mlval_seed123,0.71235269,0.28457075,0.00307652,Clear
13629,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88873369,0.10746222,0.00380411,Clear
13630,ensemble_mt_st123_w1_8_30_mlval_seed123,0.83162880,0.16677794,0.00159329,Clear
13631,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97049201,0.02792675,0.00158121,Clear
13632,ensemble_mt_st123_w1_8_30_mlval_seed123,0.74162525,0.25198445,0.00639023,Clear
13633,ensemble_mt_st123_w1_8_30_mlval_seed123,0.72354448,0.27267233,0.00378325,Clear
13634,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94181228,0.05529913,0.00288854,Clear
13635,ensemble_mt_st123_w1_8_30_mlval_seed123,0.79551488,0.20152256,0.00296256,Clear
13636,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97473848,0.02388487,0.00137669,Clear
13637,ensemble_mt_st123_w1_8_30_mlval_seed123,0.66575682,0.33138841,0.00285474,Clear
13638,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91282690,0.08357143,0.00360159,Clear
13639,ensemble_mt_st123_w1_8_30_mlval_seed123,0.61195731,0.38322204,0.00482065,Clear
13640,ensemble_mt_st123_w1_8_30_mlval_seed123,0.74490863,0.25121370,0.00387771,Clear
13641,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88621378,0.11042321,0.00336299,Clear
13642,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96819144,0.03005973,0.00174886,Clear
13643,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96328825,0.03446628,0.00224542,Clear
13644,ensemble_mt_st123_w1_8_30_mlval_seed123,0.41008258,0.58645356,0.00346389,Not Clear
13645,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92961758,0.06816350,0.00221898,Clear
13646,ensemble_mt_st123_w1_8_30_mlval_seed123,0.30713463,0.69003236,0.00283302,Not Clear
13647,ensemble_mt_st123_w1_8_30_mlval_seed123,0.81597167,0.18058145,0.00344690,Clear
13648,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95318061,0.04420702,0.00261240,Clear
13649,ensemble_mt_st123_w1_8_30_mlval_seed123,0.38400573,0.61194563,0.00404869,Not Clear
13650,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86792660,0.12975189,0.00232158,Clear
13651,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96927333,0.02894702,0.00177960,Clear
13652,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95840722,0.04008324,0.00150945,Clear
13653,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88801414,0.10889402,0.00309188,Clear
13654,ensemble_mt_st123_w1_8_30_mlval_seed123,0.76689196,0.22716008,0.00594796,Clear
13655,ensemble_mt_st123_w1_8_30_mlval_seed123,0.59260839,0.40305185,0.00433976,Clear
13656,ensemble_mt_st123_w1_8_30_mlval_seed123,0.80226582,0.19394329,0.00379092,Clear
13657,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89155972,0.10528941,0.00315086,Clear
13658,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95446175,0.04311680,0.00242145,Clear
13659,ensemble_mt_st123_w1_8_30_mlval_seed123,0.77791244,0.21795809,0.00412951,Clear
13660,ensemble_mt_st123_w1_8_30_mlval_seed123,0.71649927,0.27928686,0.00421383,Clear
13661,ensemble_mt_st123_w1_8_30_mlval_seed123,0.54477680,0.44763628,0.00758693,Clear
13662,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96661001,0.03187684,0.00151321,Clear
13663,ensemble_mt_st123_w1_8_30_mlval_seed123,0.81430960,0.18338552,0.00230487,Clear
13664,ensemble_mt_st123_w1_8_30_mlval_seed123,0.77720302,0.22039175,0.00240520,Clear
13665,ensemble_mt_st123_w1_8_30_mlval_seed123,0.84559935,0.15030342,0.00409710,Clear
13666,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96833301,0.02942211,0.00224485,Clear
13667,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95055997,0.04763054,0.00180954,Clear
13668,ensemble_mt_st123_w1_8_30_mlval_seed123,0.18710667,0.80925316,0.00364020,Not Clear
13669,ensemble_mt_st123_w1_8_30_mlval_seed123,0.64018142,0.35412732,0.00569132,Clear
13670,ensemble_mt_st123_w1_8_30_mlval_seed123,0.85616344,0.14079143,0.00304513,Clear
13671,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90057415,0.09597061,0.00345514,Clear
13672,ensemble_mt_st123_w1_8_30_mlval_seed123,0.15445012,0.84302855,0.00252126,Not Clear
13673,ensemble_mt_st123_w1_8_30_mlval_seed123,0.67566741,0.32161248,0.00272009,Clear
13674,ensemble_mt_st123_w1_8_30_mlval_seed123,0.08713867,0.91110176,0.00175953,Not Clear
13675,ensemble_mt_st123_w1_8_30_mlval_seed123,0.66730052,0.32522941,0.00747006,Clear
13676,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98113203,0.01656340,0.00230464,Clear
13677,ensemble_mt_st123_w1_8_30_mlval_seed123,0.14843647,0.84825915,0.00330432,Not Clear
13678,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87013066,0.12657508,0.00329430,Clear
13679,ensemble_mt_st123_w1_8_30_mlval_seed123,0.72064769,0.27519590,0.00415638,Clear
13680,ensemble_mt_st123_w1_8_30_mlval_seed123,0.83593225,0.16046682,0.00360085,Clear
13681,ensemble_mt_st123_w1_8_30_mlval_seed123,0.65543139,0.34120005,0.00336860,Clear
13682,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97652709,0.02177523,0.00169758,Clear
13683,ensemble_mt_st123_w1_8_30_mlval_seed123,0.55004007,0.44375041,0.00620954,Clear
13684,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93240249,0.06532066,0.00227680,Clear
13685,ensemble_mt_st123_w1_8_30_mlval_seed123,0.60018325,0.39526242,0.00455436,Clear
13686,ensemble_mt_st123_w1_8_30_mlval_seed123,0.55050778,0.44481862,0.00467360,Clear
13687,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94585443,0.05186625,0.00227935,Clear
13688,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97304720,0.02590665,0.00104622,Clear
13689,ensemble_mt_st123_w1_8_30_mlval_seed123,0.58831137,0.40806425,0.00362435,Clear
13690,ensemble_mt_st123_w1_8_30_mlval_seed123,0.85828501,0.13945620,0.00225885,Clear
13691,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97415543,0.02364684,0.00219773,Clear
13692,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97074413,0.02590636,0.00334941,Clear
13693,ensemble_mt_st123_w1_8_30_mlval_seed123,0.70278692,0.29239962,0.00481339,Clear
13694,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98146075,0.01724602,0.00129317,Clear
13695,ensemble_mt_st123_w1_8_30_mlval_seed123,0.72878915,0.26860115,0.00260978,Clear
13696,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93040347,0.06734732,0.00224916,Clear
13697,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91147721,0.08635914,0.00216363,Clear
13698,ensemble_mt_st123_w1_8_30_mlval_seed123,0.64563709,0.34599724,0.00836568,Clear
13699,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94134504,0.05628937,0.00236561,Clear
13700,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92766601,0.06978330,0.00255067,Clear
13701,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86192977,0.13351785,0.00455241,Clear
13702,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95515198,0.04323989,0.00160807,Clear
13703,ensemble_mt_st123_w1_8_30_mlval_seed123,0.52416384,0.47239369,0.00344251,Clear
13704,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95943493,0.03881648,0.00174860,Clear
13705,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94569612,0.05247047,0.00183337,Clear
13706,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98585480,0.01300797,0.00113728,Clear
13707,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93008959,0.06814549,0.00176490,Clear
13708,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93521374,0.06076631,0.00401992,Clear
13709,ensemble_mt_st123_w1_8_30_mlval_seed123,0.40116677,0.59500635,0.00382692,Not Clear
13710,ensemble_mt_st123_w1_8_30_mlval_seed123,0.11660231,0.87976742,0.00363026,Not Clear
13711,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95226151,0.04528226,0.00245617,Clear
13712,ensemble_mt_st123_w1_8_30_mlval_seed123,0.56259805,0.43444547,0.00295646,Clear
13713,ensemble_mt_st123_w1_8_30_mlval_seed123,0.82029247,0.17747098,0.00223654,Clear
13714,ensemble_mt_st123_w1_8_30_mlval_seed123,0.62742162,0.36816904,0.00440935,Clear
13715,ensemble_mt_st123_w1_8_30_mlval_seed123,0.44976965,0.54692787,0.00330247,Not Clear
13716,ensemble_mt_st123_w1_8_30_mlval_seed123,0.63529617,0.36153063,0.00317323,Clear
13717,ensemble_mt_st123_w1_8_30_mlval_seed123,0.58977377,0.40631324,0.00391298,Clear
13718,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97437274,0.02403401,0.00159321,Clear
13719,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95423388,0.04375094,0.00201510,Clear
13720,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94007057,0.05748805,0.00244130,Clear
13721,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94888788,0.04881981,0.00229230,Clear
13722,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97791392,0.02012546,0.00196062,Clear
13723,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96370977,0.03425613,0.00203409,Clear
13724,ensemble_mt_st123_w1_8_30_mlval_seed123,0.53808236,0.45853645,0.00338126,Clear
13725,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90057880,0.09753062,0.00189060,Clear
13726,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97650641,0.02199071,0.00150289,Clear
13727,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90491819,0.09186921,0.00321256,Clear
13728,ensemble_mt_st123_w1_8_30_mlval_seed123,0.85090810,0.14498518,0.00410661,Clear
13729,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89950591,0.09810055,0.00239349,Clear
13730,ensemble_mt_st123_w1_8_30_mlval_seed123,0.11394588,0.88191891,0.00413521,Not Clear
13731,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91261876,0.08472039,0.00266084,Clear
13732,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93102747,0.06695724,0.00201526,Clear
13733,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92823315,0.06918758,0.00257924,Clear
13734,ensemble_mt_st123_w1_8_30_mlval_seed123,0.75897783,0.23701788,0.00400421,Clear
13735,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86161411,0.13056394,0.00782198,Clear
13736,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96009582,0.03771429,0.00218986,Clear
13737,ensemble_mt_st123_w1_8_30_mlval_seed123,0.74137020,0.25536633,0.00326358,Clear
13738,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96433043,0.03395882,0.00171078,Clear
13739,ensemble_mt_st123_w1_8_30_mlval_seed123,0.25529870,0.74083585,0.00386545,Not Clear
13740,ensemble_mt_st123_w1_8_30_mlval_seed123,0.77429110,0.22307713,0.00263177,Clear
13741,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92947352,0.06822543,0.00230103,Clear
13742,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97988439,0.01851688,0.00159870,Clear
13743,ensemble_mt_st123_w1_8_30_mlval_seed123,0.78958046,0.20642953,0.00399000,Clear
13744,ensemble_mt_st123_w1_8_30_mlval_seed123,0.06537017,0.93251622,0.00211365,Not Clear
13745,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95311630,0.04370081,0.00318301,Clear
13746,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96188748,0.03602670,0.00208583,Clear
13747,ensemble_mt_st123_w1_8_30_mlval_seed123,0.10261304,0.89373392,0.00365307,Not Clear
13748,ensemble_mt_st123_w1_8_30_mlval_seed123,0.40671113,0.58960021,0.00368868,Not Clear
13749,ensemble_mt_st123_w1_8_30_mlval_seed123,0.75578642,0.23994851,0.00426506,Clear
13750,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87576330,0.11999449,0.00424221,Clear
13751,ensemble_mt_st123_w1_8_30_mlval_seed123,0.10103752,0.89519078,0.00377176,Not Clear
13752,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86646211,0.13114013,0.00239778,Clear
13753,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93835193,0.05959012,0.00205798,Clear
13754,ensemble_mt_st123_w1_8_30_mlval_seed123,0.54595840,0.45080936,0.00323228,Clear
13755,ensemble_mt_st123_w1_8_30_mlval_seed123,0.09325587,0.90428460,0.00245952,Not Clear
13756,ensemble_mt_st123_w1_8_30_mlval_seed123,0.83838040,0.15863900,0.00298061,Clear
13757,ensemble_mt_st123_w1_8_30_mlval_seed123,0.30129117,0.69407886,0.00462991,Not Clear
13758,ensemble_mt_st123_w1_8_30_mlval_seed123,0.39096779,0.60493809,0.00409414,Not Clear
13759,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92666292,0.07045213,0.00288493,Clear
13760,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97524786,0.02334440,0.00140777,Clear
13761,ensemble_mt_st123_w1_8_30_mlval_seed123,0.71720958,0.27863830,0.00415215,Clear
13762,ensemble_mt_st123_w1_8_30_mlval_seed123,0.35037863,0.64720321,0.00241821,Not Clear
13763,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95839924,0.04035804,0.00124275,Clear
13764,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97344071,0.02439146,0.00216777,Clear
13765,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96192408,0.03627134,0.00180455,Clear
13766,ensemble_mt_st123_w1_8_30_mlval_seed123,0.24350412,0.75384021,0.00265565,Not Clear
13767,ensemble_mt_st123_w1_8_30_mlval_seed123,0.08175840,0.91497850,0.00326309,Not Clear
13768,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94282633,0.05517084,0.00200282,Clear
13769,ensemble_mt_st123_w1_8_30_mlval_seed123,0.42628518,0.56987441,0.00384045,Not Clear
13770,ensemble_mt_st123_w1_8_30_mlval_seed123,0.46790406,0.52993959,0.00215637,Not Clear
13771,ensemble_mt_st123_w1_8_30_mlval_seed123,0.72633612,0.27042094,0.00324292,Clear
13772,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97812623,0.01990827,0.00196557,Clear
13773,ensemble_mt_st123_w1_8_30_mlval_seed123,0.12244968,0.87518626,0.00236404,Not Clear
13774,ensemble_mt_st123_w1_8_30_mlval_seed123,0.60644013,0.39037073,0.00318917,Clear
13775,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93480331,0.06337354,0.00182312,Clear
13776,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95729810,0.03983221,0.00286967,Clear
13777,ensemble_mt_st123_w1_8_30_mlval_seed123,0.07122631,0.92658269,0.00219100,Not Clear
13778,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96967208,0.02897763,0.00135029,Clear
13779,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94903952,0.04892426,0.00203620,Clear
13780,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89023358,0.10725373,0.00251273,Clear
13781,ensemble_mt_st123_w1_8_30_mlval_seed123,0.28626528,0.71111232,0.00262240,Not Clear
13782,ensemble_mt_st123_w1_8_30_mlval_seed123,0.67975420,0.31545660,0.00478918,Clear
13783,ensemble_mt_st123_w1_8_30_mlval_seed123,0.62541258,0.36570510,0.00888234,Clear
13784,ensemble_mt_st123_w1_8_30_mlval_seed123,0.41064343,0.58661932,0.00273723,Not Clear
13785,ensemble_mt_st123_w1_8_30_mlval_seed123,0.38672498,0.60981637,0.00345863,Not Clear
13786,ensemble_mt_st123_w1_8_30_mlval_seed123,0.64330888,0.34686375,0.00982742,Clear
13787,ensemble_mt_st123_w1_8_30_mlval_seed123,0.27764606,0.71820688,0.00414710,Not Clear
13788,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97715670,0.02169336,0.00114999,Clear
13789,ensemble_mt_st123_w1_8_30_mlval_seed123,0.56513011,0.43281034,0.00205952,Clear
13790,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98216230,0.01645754,0.00138015,Clear
13791,ensemble_mt_st123_w1_8_30_mlval_seed123,0.14484803,0.85221970,0.00293233,Not Clear
13792,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90150464,0.09511206,0.00338335,Clear
13793,ensemble_mt_st123_w1_8_30_mlval_seed123,0.45573387,0.54097974,0.00328635,Not Clear
13794,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88430130,0.11353620,0.00216246,Clear
13795,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96160179,0.03527264,0.00312552,Clear
13796,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94602370,0.05227351,0.00170281,Clear
13797,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97983104,0.01856868,0.00160022,Clear
13798,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98006254,0.01843081,0.00150672,Clear
13799,ensemble_mt_st123_w1_8_30_mlval_seed123,0.77282214,0.22104640,0.00613146,Clear
13800,ensemble_mt_st123_w1_8_30_mlval_seed123,0.60338116,0.39184111,0.00477769,Clear
13801,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94871336,0.04935455,0.00193211,Clear
13802,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96933895,0.02901476,0.00164632,Clear
13803,ensemble_mt_st123_w1_8_30_mlval_seed123,0.21384075,0.78407383,0.00208549,Not Clear
13804,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87189543,0.12576592,0.00233861,Clear
13805,ensemble_mt_st123_w1_8_30_mlval_seed123,0.07894664,0.91745949,0.00359395,Not Clear
13806,ensemble_mt_st123_w1_8_30_mlval_seed123,0.43424103,0.56109238,0.00466656,Not Clear
13807,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92570603,0.07243762,0.00185631,Clear
13808,ensemble_mt_st123_w1_8_30_mlval_seed123,0.43687922,0.55866838,0.00445242,Not Clear
13809,ensemble_mt_st123_w1_8_30_mlval_seed123,0.18018189,0.81652617,0.00329188,Not Clear
13810,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94016343,0.05677127,0.00306529,Clear
13811,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95046747,0.04752093,0.00201160,Clear
13812,ensemble_mt_st123_w1_8_30_mlval_seed123,0.38473442,0.61019284,0.00507267,Not Clear
13813,ensemble_mt_st123_w1_8_30_mlval_seed123,0.80144089,0.19297241,0.00558671,Clear
13814,ensemble_mt_st123_w1_8_30_mlval_seed123,0.73443455,0.25963750,0.00592791,Clear
13815,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94606811,0.05193701,0.00199490,Clear
13816,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88643187,0.11072452,0.00284364,Clear
13817,ensemble_mt_st123_w1_8_30_mlval_seed123,0.27127376,0.72524989,0.00347637,Not Clear
13818,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91063583,0.08727616,0.00208792,Clear
13819,ensemble_mt_st123_w1_8_30_mlval_seed123,0.56113315,0.43451667,0.00435020,Clear
13820,ensemble_mt_st123_w1_8_30_mlval_seed123,0.79632074,0.20092118,0.00275819,Clear
13821,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87039059,0.12714602,0.00246337,Clear
13822,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96273792,0.03524943,0.00201273,Clear
13823,ensemble_mt_st123_w1_8_30_mlval_seed123,0.27688378,0.71976638,0.00334987,Not Clear
13824,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90156877,0.09630490,0.00212631,Clear
13825,ensemble_mt_st123_w1_8_30_mlval_seed123,0.78604949,0.21124704,0.00270351,Clear
13826,ensemble_mt_st123_w1_8_30_mlval_seed123,0.64559561,0.35164610,0.00275826,Clear
13827,ensemble_mt_st123_w1_8_30_mlval_seed123,0.53187150,0.46478879,0.00333967,Clear
13828,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93760413,0.06047291,0.00192303,Clear
13829,ensemble_mt_st123_w1_8_30_mlval_seed123,0.06558098,0.93178523,0.00263384,Not Clear
13830,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93108982,0.06645247,0.00245780,Clear
