id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13560,N/A,1,yes,soft_vote,score_no=0.29707991;score_yes=0.70292005;n_members=5
13561,Yes,1,yes,soft_vote,score_no=0.00111358;score_yes=0.99888642;n_members=5
13562,Yes,1,yes,soft_vote,score_no=0.00000934;score_yes=0.99999065;n_members=5
13563,Yes,1,yes,soft_vote,score_no=0.00166755;score_yes=0.99833242;n_members=5
13564,N/A,1,yes,soft_vote,score_no=0.00029563;score_yes=0.99970438;n_members=5
13565,Yes,1,yes,soft_vote,score_no=0.00017036;score_yes=0.99982964;n_members=5
13566,Yes,1,yes,soft_vote,score_no=0.21292776;score_yes=0.78707224;n_members=5
13567,Yes,1,yes,soft_vote,score_no=0.00003310;score_yes=0.99996691;n_members=5
13568,Yes,1,yes,soft_vote,score_no=0.00002931;score_yes=0.99997067;n_members=5
13569,Yes,1,yes,soft_vote,score_no=0.00114605;score_yes=0.99885395;n_members=5
13570,N/A,1,yes,soft_vote,score_no=0.00003179;score_yes=0.99996820;n_members=5
13571,No,0,yes,soft_vote,score_no=0.61773364;score_yes=0.38226635;n_members=5
13572,Yes,1,yes,soft_vote,score_no=0.00001910;score_yes=0.99998095;n_members=5
13573,N/A,1,yes,soft_vote,score_no=0.00016400;score_yes=0.99983599;n_members=5
13574,Yes,1,yes,soft_vote,score_no=0.00016627;score_yes=0.99983373;n_members=5
13575,Yes,1,yes,soft_vote,score_no=0.00011073;score_yes=0.99988927;n_members=5
13576,Yes,1,yes,soft_vote,score_no=0.00279307;score_yes=0.99720690;n_members=5
13577,Yes,1,yes,soft_vote,score_no=0.00329912;score_yes=0.99670086;n_members=5
13578,Yes,1,yes,soft_vote,score_no=0.00051335;score_yes=0.99948665;n_members=5
13579,Yes,1,yes,soft_vote,score_no=0.02898941;score_yes=0.97101058;n_members=5
13580,Yes,1,yes,soft_vote,score_no=0.00470146;score_yes=0.99529855;n_members=5
13581,Yes,1,yes,soft_vote,score_no=0.00007610;score_yes=0.99992393;n_members=5
13582,N/A,1,yes,soft_vote,score_no=0.33058831;score_yes=0.66941170;n_members=5
13583,No,0,yes,soft_vote,score_no=0.99910648;score_yes=0.00089354;n_members=5
13584,N/A,1,yes,soft_vote,score_no=0.00009652;score_yes=0.99990345;n_members=5
13585,Yes,1,yes,soft_vote,score_no=0.23835642;score_yes=0.76164358;n_members=5
13586,N/A,1,yes,soft_vote,score_no=0.00067291;score_yes=0.99932710;n_members=5
13587,Yes,1,yes,soft_vote,score_no=0.00715268;score_yes=0.99284731;n_members=5
13588,Yes,1,yes,soft_vote,score_no=0.00006905;score_yes=0.99993095;n_members=5
13589,Yes,1,yes,soft_vote,score_no=0.00002681;score_yes=0.99997320;n_members=5
13590,Yes,1,yes,soft_vote,score_no=0.00002734;score_yes=0.99997263;n_members=5
13591,Yes,1,yes,soft_vote,score_no=0.01548900;score_yes=0.98451096;n_members=5
13592,Yes,1,yes,soft_vote,score_no=0.00015057;score_yes=0.99984940;n_members=5
13593,Yes,1,yes,soft_vote,score_no=0.00048040;score_yes=0.99951959;n_members=5
13594,Yes,1,yes,soft_vote,score_no=0.00001583;score_yes=0.99998417;n_members=5
13595,N/A,1,yes,soft_vote,score_no=0.04500630;score_yes=0.95499365;n_members=5
13596,Yes,1,yes,soft_vote,score_no=0.00015120;score_yes=0.99984881;n_members=5
13597,Yes,1,yes,soft_vote,score_no=0.00002187;score_yes=0.99997814;n_members=5
13598,Yes,1,yes,soft_vote,score_no=0.00006601;score_yes=0.99993403;n_members=5
13599,N/A,1,yes,soft_vote,score_no=0.00025493;score_yes=0.99974506;n_members=5
13600,Yes,1,yes,soft_vote,score_no=0.00002470;score_yes=0.99997530;n_members=5
13601,Yes,1,yes,soft_vote,score_no=0.00002557;score_yes=0.99997444;n_members=5
13602,Yes,1,yes,soft_vote,score_no=0.00097634;score_yes=0.99902365;n_members=5
13603,Yes,1,yes,soft_vote,score_no=0.00002709;score_yes=0.99997292;n_members=5
13604,Yes,1,yes,soft_vote,score_no=0.16906633;score_yes=0.83093366;n_members=5
13605,Yes,1,yes,soft_vote,score_no=0.00002005;score_yes=0.99997995;n_members=5
13606,Yes,1,yes,soft_vote,score_no=0.00003899;score_yes=0.99996100;n_members=5
13607,Yes,1,yes,soft_vote,score_no=0.00011710;score_yes=0.99988291;n_members=5
13608,Yes,1,yes,soft_vote,score_no=0.25346568;score_yes=0.74653428;n_members=5
13609,Yes,1,yes,soft_vote,score_no=0.00001592;score_yes=0.99998407;n_members=5
13610,Yes,1,yes,soft_vote,score_no=0.00076990;score_yes=0.99923010;n_members=5
13611,Yes,1,yes,soft_vote,score_no=0.01158196;score_yes=0.98841804;n_members=5
13612,Yes,1,yes,soft_vote,score_no=0.00011056;score_yes=0.99988946;n_members=5
13613,Yes,1,yes,soft_vote,score_no=0.00023759;score_yes=0.99976237;n_members=5
13614,Yes,1,yes,soft_vote,score_no=0.00479518;score_yes=0.99520482;n_members=5
13615,Yes,1,yes,soft_vote,score_no=0.00005187;score_yes=0.99994812;n_members=5
13616,Yes,1,yes,soft_vote,score_no=0.00001760;score_yes=0.99998241;n_members=5
13617,Yes,1,yes,soft_vote,score_no=0.00001654;score_yes=0.99998346;n_members=5
13618,Yes,1,yes,soft_vote,score_no=0.07913903;score_yes=0.92086100;n_members=5
13619,Yes,1,yes,soft_vote,score_no=0.00872062;score_yes=0.99127939;n_members=5
13620,Yes,1,yes,soft_vote,score_no=0.00005866;score_yes=0.99994134;n_members=5
13621,N/A,1,yes,soft_vote,score_no=0.00014950;score_yes=0.99985050;n_members=5
13622,Yes,1,yes,soft_vote,score_no=0.00642186;score_yes=0.99357810;n_members=5
13623,Yes,1,yes,soft_vote,score_no=0.00330164;score_yes=0.99669831;n_members=5
13624,No,0,yes,soft_vote,score_no=0.97390860;score_yes=0.02609139;n_members=5
13625,No,0,yes,soft_vote,score_no=0.99838916;score_yes=0.00161082;n_members=5
13626,Yes,1,yes,soft_vote,score_no=0.00442725;score_yes=0.99557276;n_members=5
13627,No,0,yes,soft_vote,score_no=0.99996195;score_yes=0.00003805;n_members=5
13628,Yes,1,yes,soft_vote,score_no=0.00007810;score_yes=0.99992191;n_members=5
13629,Yes,1,yes,soft_vote,score_no=0.00003530;score_yes=0.99996467;n_members=5
13630,Yes,1,yes,soft_vote,score_no=0.00006102;score_yes=0.99993897;n_members=5
13631,N/A,1,yes,soft_vote,score_no=0.00004640;score_yes=0.99995358;n_members=5
13632,Yes,1,yes,soft_vote,score_no=0.00004345;score_yes=0.99995656;n_members=5
13633,N/A,1,yes,soft_vote,score_no=0.00958716;score_yes=0.99041286;n_members=5
13634,N/A,1,yes,soft_vote,score_no=0.00009659;score_yes=0.99990340;n_members=5
13635,Yes,1,yes,soft_vote,score_no=0.00004534;score_yes=0.99995465;n_members=5
13636,Yes,1,yes,soft_vote,score_no=0.00002148;score_yes=0.99997849;n_members=5
13637,Yes,1,yes,soft_vote,score_no=0.00022671;score_yes=0.99977330;n_members=5
13638,N/A,1,yes,soft_vote,score_no=0.00020461;score_yes=0.99979540;n_members=5
13639,N/A,1,yes,soft_vote,score_no=0.03891232;score_yes=0.96108768;n_members=5
13640,Yes,1,yes,soft_vote,score_no=0.01583898;score_yes=0.98416103;n_members=5
13641,Yes,1,yes,soft_vote,score_no=0.00023063;score_yes=0.99976936;n_members=5
13642,Yes,1,yes,soft_vote,score_no=0.00001425;score_yes=0.99998574;n_members=5
13643,Yes,1,yes,soft_vote,score_no=0.00008324;score_yes=0.99991674;n_members=5
13644,N/A,1,yes,soft_vote,score_no=0.00043889;score_yes=0.99956113;n_members=5
13645,Yes,1,yes,soft_vote,score_no=0.00002246;score_yes=0.99997754;n_members=5
13646,Yes,1,yes,soft_vote,score_no=0.00003225;score_yes=0.99996774;n_members=5
13647,Yes,1,yes,soft_vote,score_no=0.00001717;score_yes=0.99998283;n_members=5
13648,Yes,1,yes,soft_vote,score_no=0.00001457;score_yes=0.99998546;n_members=5
13649,Yes,1,yes,soft_vote,score_no=0.00006192;score_yes=0.99993808;n_members=5
13650,Yes,1,yes,soft_vote,score_no=0.00002953;score_yes=0.99997046;n_members=5
13651,Yes,1,yes,soft_vote,score_no=0.00005910;score_yes=0.99994091;n_members=5
13652,Yes,1,yes,soft_vote,score_no=0.00005930;score_yes=0.99994068;n_members=5
13653,N/A,1,yes,soft_vote,score_no=0.00006217;score_yes=0.99993784;n_members=5
13654,N/A,1,yes,soft_vote,score_no=0.00788952;score_yes=0.99211047;n_members=5
13655,Yes,1,yes,soft_vote,score_no=0.00067005;score_yes=0.99932995;n_members=5
13656,Yes,1,yes,soft_vote,score_no=0.00008754;score_yes=0.99991247;n_members=5
13657,Yes,1,yes,soft_vote,score_no=0.00006440;score_yes=0.99993558;n_members=5
13658,Yes,1,yes,soft_vote,score_no=0.00001086;score_yes=0.99998910;n_members=5
13659,N/A,1,yes,soft_vote,score_no=0.00936007;score_yes=0.99063996;n_members=5
13660,Yes,1,yes,soft_vote,score_no=0.00028928;score_yes=0.99971071;n_members=5
13661,N/A,0,yes,soft_vote,score_no=0.94685237;score_yes=0.05314764;n_members=5
13662,Yes,1,yes,soft_vote,score_no=0.00053614;score_yes=0.99946385;n_members=5
13663,Yes,1,yes,soft_vote,score_no=0.00004377;score_yes=0.99995623;n_members=5
13664,Yes,1,yes,soft_vote,score_no=0.01507640;score_yes=0.98492359;n_members=5
13665,Yes,1,yes,soft_vote,score_no=0.00014705;score_yes=0.99985293;n_members=5
13666,N/A,1,yes,soft_vote,score_no=0.00002344;score_yes=0.99997654;n_members=5
13667,Yes,1,yes,soft_vote,score_no=0.00002434;score_yes=0.99997566;n_members=5
13668,No,0,yes,soft_vote,score_no=0.99721763;score_yes=0.00278235;n_members=5
13669,Yes,1,yes,soft_vote,score_no=0.04956316;score_yes=0.95043685;n_members=5
13670,Yes,1,yes,soft_vote,score_no=0.00015442;score_yes=0.99984560;n_members=5
13671,Yes,1,yes,soft_vote,score_no=0.00000671;score_yes=0.99999330;n_members=5
13672,Yes,1,yes,soft_vote,score_no=0.00007146;score_yes=0.99992852;n_members=5
13673,Yes,1,yes,soft_vote,score_no=0.00002185;score_yes=0.99997814;n_members=5
13674,Yes,1,yes,soft_vote,score_no=0.49303114;score_yes=0.50696886;n_members=5
13675,N/A,1,yes,soft_vote,score_no=0.00021147;score_yes=0.99978852;n_members=5
13676,Yes,1,yes,soft_vote,score_no=0.00003424;score_yes=0.99996576;n_members=5
13677,No,0,yes,soft_vote,score_no=0.94831171;score_yes=0.05168830;n_members=5
13678,Yes,1,yes,soft_vote,score_no=0.00025683;score_yes=0.99974317;n_members=5
13679,Yes,1,yes,soft_vote,score_no=0.19512361;score_yes=0.80487639;n_members=5
13680,Yes,1,yes,soft_vote,score_no=0.00141660;score_yes=0.99858341;n_members=5
13681,Yes,1,yes,soft_vote,score_no=0.00081220;score_yes=0.99918779;n_members=5
13682,Yes,1,yes,soft_vote,score_no=0.00002684;score_yes=0.99997315;n_members=5
13683,N/A,1,yes,soft_vote,score_no=0.03495152;score_yes=0.96504848;n_members=5
13684,N/A,1,yes,soft_vote,score_no=0.00011786;score_yes=0.99988215;n_members=5
13685,Yes,1,yes,soft_vote,score_no=0.00412588;score_yes=0.99587411;n_members=5
13686,No,0,yes,soft_vote,score_no=0.70280859;score_yes=0.29719143;n_members=5
13687,Yes,1,yes,soft_vote,score_no=0.00001379;score_yes=0.99998622;n_members=5
13688,Yes,1,yes,soft_vote,score_no=0.00001330;score_yes=0.99998667;n_members=5
13689,Yes,1,yes,soft_vote,score_no=0.00019074;score_yes=0.99980923;n_members=5
13690,Yes,1,yes,soft_vote,score_no=0.00000921;score_yes=0.99999077;n_members=5
13691,N/A,1,yes,soft_vote,score_no=0.00021719;score_yes=0.99978280;n_members=5
13692,Yes,1,yes,soft_vote,score_no=0.00001544;score_yes=0.99998455;n_members=5
13693,Yes,1,yes,soft_vote,score_no=0.00001006;score_yes=0.99998994;n_members=5
13694,Yes,1,yes,soft_vote,score_no=0.00001929;score_yes=0.99998071;n_members=5
13695,N/A,1,yes,soft_vote,score_no=0.01151412;score_yes=0.98848586;n_members=5
13696,Yes,1,yes,soft_vote,score_no=0.00015772;score_yes=0.99984230;n_members=5
13697,Yes,1,yes,soft_vote,score_no=0.00004113;score_yes=0.99995887;n_members=5
13698,N/A,1,yes,soft_vote,score_no=0.42648652;score_yes=0.57351346;n_members=5
13699,Yes,1,yes,soft_vote,score_no=0.00004896;score_yes=0.99995103;n_members=5
13700,Yes,1,yes,soft_vote,score_no=0.00013814;score_yes=0.99986186;n_members=5
13701,N/A,1,yes,soft_vote,score_no=0.00220031;score_yes=0.99779966;n_members=5
13702,Yes,1,yes,soft_vote,score_no=0.00004359;score_yes=0.99995642;n_members=5
13703,N/A,1,yes,soft_vote,score_no=0.06878820;score_yes=0.93121179;n_members=5
13704,Yes,1,yes,soft_vote,score_no=0.00001166;score_yes=0.99998837;n_members=5
13705,N/A,1,yes,soft_vote,score_no=0.00013758;score_yes=0.99986237;n_members=5
13706,Yes,1,yes,soft_vote,score_no=0.00001246;score_yes=0.99998753;n_members=5
13707,Yes,1,yes,soft_vote,score_no=0.00005308;score_yes=0.99994692;n_members=5
13708,N/A,1,yes,soft_vote,score_no=0.00712083;score_yes=0.99287914;n_members=5
13709,Yes,1,yes,soft_vote,score_no=0.13519441;score_yes=0.86480559;n_members=5
13710,N/A,0,yes,soft_vote,score_no=0.99997919;score_yes=0.00002082;n_members=5
13711,Yes,1,yes,soft_vote,score_no=0.00002381;score_yes=0.99997618;n_members=5
13712,Yes,1,yes,soft_vote,score_no=0.00081641;score_yes=0.99918359;n_members=5
13713,Yes,1,yes,soft_vote,score_no=0.00000971;score_yes=0.99999027;n_members=5
13714,Yes,1,yes,soft_vote,score_no=0.00064520;score_yes=0.99935481;n_members=5
13715,Yes,1,yes,soft_vote,score_no=0.00031532;score_yes=0.99968467;n_members=5
13716,N/A,1,yes,soft_vote,score_no=0.00047893;score_yes=0.99952105;n_members=5
13717,Yes,1,yes,soft_vote,score_no=0.00609027;score_yes=0.99390973;n_members=5
13718,Yes,1,yes,soft_vote,score_no=0.00002507;score_yes=0.99997492;n_members=5
13719,Yes,1,yes,soft_vote,score_no=0.00000700;score_yes=0.99999299;n_members=5
13720,N/A,1,yes,soft_vote,score_no=0.00004539;score_yes=0.99995463;n_members=5
13721,Yes,1,yes,soft_vote,score_no=0.00007234;score_yes=0.99992764;n_members=5
13722,Yes,1,yes,soft_vote,score_no=0.00002575;score_yes=0.99997425;n_members=5
13723,Yes,1,yes,soft_vote,score_no=0.00002174;score_yes=0.99997823;n_members=5
13724,Yes,1,yes,soft_vote,score_no=0.31538540;score_yes=0.68461459;n_members=5
13725,Yes,1,yes,soft_vote,score_no=0.00001042;score_yes=0.99998958;n_members=5
13726,Yes,1,yes,soft_vote,score_no=0.00000827;score_yes=0.99999173;n_members=5
13727,N/A,1,yes,soft_vote,score_no=0.01388471;score_yes=0.98611531;n_members=5
13728,Yes,1,yes,soft_vote,score_no=0.00003550;score_yes=0.99996450;n_members=5
13729,Yes,1,yes,soft_vote,score_no=0.00001276;score_yes=0.99998724;n_members=5
13730,No,0,yes,soft_vote,score_no=0.99998915;score_yes=0.00001084;n_members=5
13731,Yes,1,yes,soft_vote,score_no=0.07056814;score_yes=0.92943187;n_members=5
13732,Yes,1,yes,soft_vote,score_no=0.00001815;score_yes=0.99998183;n_members=5
13733,Yes,1,yes,soft_vote,score_no=0.00002115;score_yes=0.99997885;n_members=5
13734,Yes,1,yes,soft_vote,score_no=0.00009326;score_yes=0.99990672;n_members=5
13735,N/A,1,yes,soft_vote,score_no=0.00110372;score_yes=0.99889626;n_members=5
13736,Yes,1,yes,soft_vote,score_no=0.00001519;score_yes=0.99998481;n_members=5
13737,Yes,1,yes,soft_vote,score_no=0.00001795;score_yes=0.99998202;n_members=5
13738,Yes,1,yes,soft_vote,score_no=0.00004236;score_yes=0.99995763;n_members=5
13739,Yes,1,yes,soft_vote,score_no=0.05886984;score_yes=0.94113016;n_members=5
13740,Yes,1,yes,soft_vote,score_no=0.00076140;score_yes=0.99923860;n_members=5
13741,Yes,1,yes,soft_vote,score_no=0.00005429;score_yes=0.99994569;n_members=5
13742,Yes,1,yes,soft_vote,score_no=0.00001138;score_yes=0.99998863;n_members=5
13743,Yes,1,yes,soft_vote,score_no=0.00854620;score_yes=0.99145380;n_members=5
13744,Yes,1,yes,soft_vote,score_no=0.00021764;score_yes=0.99978235;n_members=5
13745,Yes,1,yes,soft_vote,score_no=0.00001588;score_yes=0.99998415;n_members=5
13746,Yes,1,yes,soft_vote,score_no=0.00001628;score_yes=0.99998372;n_members=5
13747,No,0,yes,soft_vote,score_no=0.93321802;score_yes=0.06678197;n_members=5
13748,Yes,1,yes,soft_vote,score_no=0.00004410;score_yes=0.99995589;n_members=5
13749,N/A,1,yes,soft_vote,score_no=0.00019879;score_yes=0.99980118;n_members=5
13750,N/A,1,yes,soft_vote,score_no=0.00626321;score_yes=0.99373678;n_members=5
13751,No,0,yes,soft_vote,score_no=0.99982986;score_yes=0.00017013;n_members=5
13752,Yes,1,yes,soft_vote,score_no=0.00010275;score_yes=0.99989724;n_members=5
13753,Yes,1,yes,soft_vote,score_no=0.00003570;score_yes=0.99996431;n_members=5
13754,Yes,1,yes,soft_vote,score_no=0.00139609;score_yes=0.99860392;n_members=5
13755,Yes,1,yes,soft_vote,score_no=0.45529519;score_yes=0.54470478;n_members=5
13756,Yes,1,yes,soft_vote,score_no=0.02721596;score_yes=0.97278403;n_members=5
13757,Yes,1,yes,soft_vote,score_no=0.38104904;score_yes=0.61895098;n_members=5
13758,No,0,yes,soft_vote,score_no=0.80417776;score_yes=0.19582225;n_members=5
13759,N/A,1,yes,soft_vote,score_no=0.00004639;score_yes=0.99995363;n_members=5
13760,Yes,1,yes,soft_vote,score_no=0.00001002;score_yes=0.99998999;n_members=5
13761,Yes,1,yes,soft_vote,score_no=0.00002556;score_yes=0.99997444;n_members=5
13762,Yes,1,yes,soft_vote,score_no=0.00000997;score_yes=0.99999004;n_members=5
13763,Yes,1,yes,soft_vote,score_no=0.00000901;score_yes=0.99999099;n_members=5
13764,Yes,1,yes,soft_vote,score_no=0.00001741;score_yes=0.99998259;n_members=5
13765,Yes,1,yes,soft_vote,score_no=0.00001688;score_yes=0.99998310;n_members=5
13766,No,0,yes,soft_vote,score_no=0.59371686;score_yes=0.40628312;n_members=5
13767,No,0,yes,soft_vote,score_no=0.99938722;score_yes=0.00061278;n_members=5
13768,Yes,1,yes,soft_vote,score_no=0.00001174;score_yes=0.99998827;n_members=5
13769,N/A,1,yes,soft_vote,score_no=0.04131857;score_yes=0.95868145;n_members=5
13770,Yes,1,yes,soft_vote,score_no=0.00010084;score_yes=0.99989918;n_members=5
13771,Yes,1,yes,soft_vote,score_no=0.00004359;score_yes=0.99995642;n_members=5
13772,Yes,1,yes,soft_vote,score_no=0.00004493;score_yes=0.99995508;n_members=5
13773,No,0,yes,soft_vote,score_no=0.76775913;score_yes=0.23224086;n_members=5
13774,Yes,1,yes,soft_vote,score_no=0.00005884;score_yes=0.99994117;n_members=5
13775,N/A,1,yes,soft_vote,score_no=0.00002430;score_yes=0.99997571;n_members=5
13776,N/A,1,yes,soft_vote,score_no=0.00004456;score_yes=0.99995544;n_members=5
13777,No,0,yes,soft_vote,score_no=0.99839137;score_yes=0.00160864;n_members=5
13778,Yes,1,yes,soft_vote,score_no=0.00003244;score_yes=0.99996758;n_members=5
13779,Yes,1,yes,soft_vote,score_no=0.00001899;score_yes=0.99998102;n_members=5
13780,N/A,1,yes,soft_vote,score_no=0.00014749;score_yes=0.99985250;n_members=5
13781,Yes,1,yes,soft_vote,score_no=0.06010012;score_yes=0.93989989;n_members=5
13782,Yes,1,yes,soft_vote,score_no=0.00001551;score_yes=0.99998448;n_members=5
13783,N/A,1,yes,soft_vote,score_no=0.00702338;score_yes=0.99297660;n_members=5
13784,No,0,yes,soft_vote,score_no=0.93533437;score_yes=0.06466566;n_members=5
13785,Yes,1,yes,soft_vote,score_no=0.00003018;score_yes=0.99996979;n_members=5
13786,N/A,1,yes,soft_vote,score_no=0.01117082;score_yes=0.98882915;n_members=5
13787,Yes,1,yes,soft_vote,score_no=0.00086034;score_yes=0.99913967;n_members=5
13788,Yes,1,yes,soft_vote,score_no=0.00004409;score_yes=0.99995593;n_members=5
13789,Yes,1,yes,soft_vote,score_no=0.05387507;score_yes=0.94612491;n_members=5
13790,Yes,1,yes,soft_vote,score_no=0.00000871;score_yes=0.99999128;n_members=5
13791,No,0,yes,soft_vote,score_no=0.64026936;score_yes=0.35973066;n_members=5
13792,Yes,1,yes,soft_vote,score_no=0.00006626;score_yes=0.99993372;n_members=5
13793,Yes,1,yes,soft_vote,score_no=0.00043126;score_yes=0.99956871;n_members=5
13794,Yes,1,yes,soft_vote,score_no=0.00004308;score_yes=0.99995694;n_members=5
13795,Yes,1,yes,soft_vote,score_no=0.00001562;score_yes=0.99998438;n_members=5
13796,Yes,1,yes,soft_vote,score_no=0.00008523;score_yes=0.99991478;n_members=5
13797,Yes,1,yes,soft_vote,score_no=0.00003845;score_yes=0.99996157;n_members=5
13798,Yes,1,yes,soft_vote,score_no=0.00001775;score_yes=0.99998226;n_members=5
13799,N/A,1,yes,soft_vote,score_no=0.10879187;score_yes=0.89120810;n_members=5
13800,Yes,1,yes,soft_vote,score_no=0.03287017;score_yes=0.96712985;n_members=5
13801,Yes,1,yes,soft_vote,score_no=0.00005643;score_yes=0.99994357;n_members=5
13802,Yes,1,yes,soft_vote,score_no=0.00002043;score_yes=0.99997957;n_members=5
13803,Yes,1,yes,soft_vote,score_no=0.00019540;score_yes=0.99980459;n_members=5
13804,N/A,1,yes,soft_vote,score_no=0.04477720;score_yes=0.95522281;n_members=5
13805,No,0,yes,soft_vote,score_no=0.99997127;score_yes=0.00002873;n_members=5
13806,Yes,1,yes,soft_vote,score_no=0.02743928;score_yes=0.97256075;n_members=5
13807,Yes,1,yes,soft_vote,score_no=0.00002923;score_yes=0.99997077;n_members=5
13808,Yes,1,yes,soft_vote,score_no=0.05192526;score_yes=0.94807472;n_members=5
13809,No,0,yes,soft_vote,score_no=0.87874934;score_yes=0.12125067;n_members=5
13810,N/A,1,yes,soft_vote,score_no=0.00260019;score_yes=0.99739978;n_members=5
13811,N/A,1,yes,soft_vote,score_no=0.00034304;score_yes=0.99965697;n_members=5
13812,N/A,0,yes,soft_vote,score_no=0.74886947;score_yes=0.25113053;n_members=5
13813,N/A,1,yes,soft_vote,score_no=0.00534075;score_yes=0.99465927;n_members=5
13814,Yes,1,yes,soft_vote,score_no=0.00006372;score_yes=0.99993627;n_members=5
13815,Yes,1,yes,soft_vote,score_no=0.00001017;score_yes=0.99998982;n_members=5
13816,Yes,1,yes,soft_vote,score_no=0.00001997;score_yes=0.99998004;n_members=5
13817,Yes,1,yes,soft_vote,score_no=0.00264004;score_yes=0.99735997;n_members=5
13818,Yes,1,yes,soft_vote,score_no=0.00001240;score_yes=0.99998763;n_members=5
13819,N/A,1,yes,soft_vote,score_no=0.00030631;score_yes=0.99969368;n_members=5
13820,Yes,1,yes,soft_vote,score_no=0.00002071;score_yes=0.99997928;n_members=5
13821,Yes,1,yes,soft_vote,score_no=0.00002786;score_yes=0.99997215;n_members=5
13822,Yes,1,yes,soft_vote,score_no=0.00002173;score_yes=0.99997828;n_members=5
13823,No,0,yes,soft_vote,score_no=0.99644583;score_yes=0.00355418;n_members=5
13824,Yes,1,yes,soft_vote,score_no=0.00029193;score_yes=0.99970806;n_members=5
13825,Yes,1,yes,soft_vote,score_no=0.00025027;score_yes=0.99974974;n_members=5
13826,Yes,1,yes,soft_vote,score_no=0.00004430;score_yes=0.99995570;n_members=5
13827,Yes,1,yes,soft_vote,score_no=0.02074160;score_yes=0.97925839;n_members=5
13828,Yes,1,yes,soft_vote,score_no=0.00001279;score_yes=0.99998720;n_members=5
13829,No,0,yes,soft_vote,score_no=0.64611281;score_yes=0.35388720;n_members=5
13830,N/A,1,yes,soft_vote,score_no=0.00100239;score_yes=0.99899762;n_members=5
13831,Yes,1,yes,soft_vote,score_no=0.00004456;score_yes=0.99995544;n_members=5
13832,N/A,1,yes,soft_vote,score_no=0.00395755;score_yes=0.99604246;n_members=5
13833,Yes,1,yes,soft_vote,score_no=0.00000915;score_yes=0.99999087;n_members=5
13834,Yes,1,yes,soft_vote,score_no=0.00004702;score_yes=0.99995298;n_members=5
13835,Yes,1,yes,soft_vote,score_no=0.34788235;score_yes=0.65211761;n_members=5
13836,Yes,1,yes,soft_vote,score_no=0.00027942;score_yes=0.99972057;n_members=5
13837,Yes,1,yes,soft_vote,score_no=0.00971819;score_yes=0.99028181;n_members=5
13838,Yes,1,yes,soft_vote,score_no=0.11760639;score_yes=0.88239361;n_members=5
13839,No,0,yes,soft_vote,score_no=0.99888750;score_yes=0.00111250;n_members=5
13840,Yes,1,yes,soft_vote,score_no=0.00003611;score_yes=0.99996390;n_members=5
13841,Yes,1,yes,soft_vote,score_no=0.15980196;score_yes=0.84019805;n_members=5
13842,Yes,1,yes,soft_vote,score_no=0.00001330;score_yes=0.99998672;n_members=5
13843,Yes,1,yes,soft_vote,score_no=0.00005084;score_yes=0.99994917;n_members=5
13844,Yes,1,yes,soft_vote,score_no=0.00001223;score_yes=0.99998777;n_members=5
13845,No,0,yes,soft_vote,score_no=0.99997673;score_yes=0.00002328;n_members=5
13846,Yes,1,yes,soft_vote,score_no=0.00021061;score_yes=0.99978936;n_members=5
13847,N/A,1,yes,soft_vote,score_no=0.29751034;score_yes=0.70248968;n_members=5
13848,No,0,yes,soft_vote,score_no=0.99366410;score_yes=0.00633589;n_members=5
13849,Yes,1,yes,soft_vote,score_no=0.00002024;score_yes=0.99997978;n_members=5
13850,Yes,1,yes,soft_vote,score_no=0.00014146;score_yes=0.99985853;n_members=5
13851,Yes,1,yes,soft_vote,score_no=0.00018766;score_yes=0.99981235;n_members=5
13852,Yes,1,yes,soft_vote,score_no=0.00145511;score_yes=0.99854490;n_members=5
13853,No,0,yes,soft_vote,score_no=0.99975138;score_yes=0.00024864;n_members=5
13854,No,0,yes,soft_vote,score_no=0.99616849;score_yes=0.00383151;n_members=5
13855,Yes,1,yes,soft_vote,score_no=0.26027584;score_yes=0.73972415;n_members=5
13856,Yes,1,yes,soft_vote,score_no=0.00004485;score_yes=0.99995513;n_members=5
13857,Yes,1,yes,soft_vote,score_no=0.02487276;score_yes=0.97512724;n_members=5
13858,Yes,1,yes,soft_vote,score_no=0.00001151;score_yes=0.99998851;n_members=5
13859,N/A,1,yes,soft_vote,score_no=0.02970882;score_yes=0.97029118;n_members=5
13860,N/A,1,yes,soft_vote,score_no=0.00017472;score_yes=0.99982529;n_members=5
13861,Yes,1,yes,soft_vote,score_no=0.03498625;score_yes=0.96501372;n_members=5
13862,Yes,1,yes,soft_vote,score_no=0.00000999;score_yes=0.99999001;n_members=5
13863,N/A,1,yes,soft_vote,score_no=0.03177761;score_yes=0.96822242;n_members=5
13864,No,0,yes,soft_vote,score_no=0.99188532;score_yes=0.00811469;n_members=5
13865,Yes,1,yes,soft_vote,score_no=0.00001160;score_yes=0.99998841;n_members=5
13866,N/A,1,yes,soft_vote,score_no=0.00012374;score_yes=0.99987629;n_members=5
13867,Yes,1,yes,soft_vote,score_no=0.00002199;score_yes=0.99997802;n_members=5
13868,N/A,1,yes,soft_vote,score_no=0.00016200;score_yes=0.99983802;n_members=5
13869,Yes,1,yes,soft_vote,score_no=0.00029885;score_yes=0.99970115;n_members=5
13870,Yes,1,yes,soft_vote,score_no=0.00428554;score_yes=0.99571450;n_members=5
